t,x,y,speed
49.1000,5.4391,-0.0241,0.8341
49.1167,5.4530,-0.0241,0.8341
49.1333,5.4669,-0.0242,0.8341
49.1500,5.4808,-0.0243,0.8342
49.1667,5.4947,-0.0243,0.8340
49.1833,5.5086,-0.0244,0.8341
49.2000,5.5225,-0.0245,0.8341
49.2167,5.5364,-0.0245,0.8342
49.2333,5.5503,-0.0246,0.8341
49.2500,5.5642,-0.0247,0.8341
49.2667,5.5781,-0.0247,0.8341
49.2833,5.5920,-0.0248,0.8341
49.3000,5.6059,-0.0248,0.8341
49.3167,5.6198,-0.0249,0.8341
49.3333,5.6337,-0.0250,0.8342
49.3500,5.6476,-0.0250,0.8341
49.3667,5.6615,-0.0251,0.8341
49.3833,5.6754,-0.0252,0.8341
49.4000,5.6893,-0.0252,0.8341
49.4167,5.7032,-0.0253,0.8340
49.4333,5.7171,-0.0254,0.8341
49.4500,5.7310,-0.0254,0.8341
49.4667,5.7449,-0.0255,0.8342
49.4833,5.7588,-0.0255,0.8341
49.5000,5.7727,-0.0256,0.8341
49.5167,5.7866,-0.0257,0.8342
49.5333,5.8005,-0.0257,0.8341
49.5500,5.8145,-0.0258,0.8341
49.5667,5.8284,-0.0259,0.8341
49.5833,5.8423,-0.0259,0.8341
49.6000,5.8562,-0.0260,0.8341
49.6167,5.8701,-0.0261,0.8341
49.6333,5.8840,-0.0261,0.8341
49.6500,5.8979,-0.0262,0.8340
49.6667,5.9118,-0.0262,0.8341
49.6833,5.9257,-0.0263,0.8341
49.7000,5.9396,-0.0264,0.8342
49.7167,5.9535,-0.0264,0.8341
49.7333,5.9674,-0.0265,0.8341
49.7500,5.9813,-0.0266,0.8342
49.7667,5.9952,-0.0266,0.8341
49.7833,6.0091,-0.0267,0.8341
49.8000,6.0230,-0.0268,0.8340
49.8167,6.0369,-0.0268,0.8341
49.8333,6.0508,-0.0269,0.8341
49.8500,6.0647,-0.0269,0.8340
49.8667,6.0786,-0.0270,0.8341
49.8833,6.0925,-0.0271,0.8341
49.9000,6.1064,-0.0271,0.8342
49.9167,6.1203,-0.0272,0.8341
49.9333,6.1342,-0.0273,0.8341
49.9500,6.1481,-0.0273,0.8341
49.9667,6.1620,-0.0274,0.8341
49.9833,6.1759,-0.0275,0.8342
50.0000,6.1898,-0.0275,0.8341
50.0167,6.2037,-0.0276,0.8341
50.0333,6.2176,-0.0276,0.8341
50.0500,6.2315,-0.0277,0.8341
50.0667,6.2454,-0.0278,0.8342
50.0833,6.2593,-0.0278,0.8341
50.1000,6.2732,-0.0279,0.8341
50.1167,6.2871,-0.0280,0.8342
50.1333,6.3010,-0.0280,0.8340
50.1500,6.3149,-0.0281,0.8341
50.1667,6.3288,-0.0282,0.8341
50.1833,6.3427,-0.0282,0.8341
50.2000,6.3566,-0.0283,0.8340
50.2167,6.3705,-0.0283,0.8341
50.2333,6.3844,-0.0284,0.8341
50.2500,6.3983,-0.0285,0.8341
50.2667,6.4122,-0.0285,0.8341
50.2833,6.4261,-0.0286,0.8341
50.3000,6.4400,-0.0287,0.8341
50.3167,6.4539,-0.0287,0.8341
50.3333,6.4678,-0.0288,0.8341
50.3500,6.4817,-0.0289,0.8341
50.3667,6.4956,-0.0289,0.8342
50.3833,6.5095,-0.0290,0.8341
50.4000,6.5234,-0.0290,0.8341
50.4167,6.5373,-0.0291,0.8342
50.4333,6.5512,-0.0292,0.8341
50.4500,6.5651,-0.0292,0.8341
50.4667,6.5790,-0.0293,0.8341
50.4833,6.5929,-0.0294,0.8342
50.5000,6.6068,-0.0294,0.8341
50.5167,6.6207,-0.0295,0.8341
50.5333,6.6346,-0.0296,0.8341
50.5500,6.6485,-0.0296,0.8341
50.5667,6.6624,-0.0297,0.8342
50.5833,6.6763,-0.0298,0.8341
50.6000,6.6902,-0.0298,0.8341
50.6167,6.7041,-0.0299,0.8342
50.6333,6.7180,-0.0299,0.8341
50.6500,6.7319,-0.0300,0.8341
50.6667,6.7458,-0.0301,0.8342
50.6833,6.7597,-0.0301,0.8341
50.7000,6.7736,-0.0302,0.8341
50.7167,6.7875,-0.0303,0.8341
50.7333,6.8014,-0.0303,0.8341
50.7500,6.8153,-0.0304,0.8341
50.7667,6.8292,-0.0305,0.8340
50.7833,6.8431,-0.0305,0.8341
50.8000,6.8570,-0.0306,0.8341
50.8167,6.8709,-0.0306,0.8342
50.8333,6.8848,-0.0307,0.8341
50.8500,6.8987,-0.0308,0.8341
50.8667,6.9126,-0.0308,0.8341
50.8833,6.9265,-0.0309,0.8341
50.9000,6.9405,-0.0310,0.8341
50.9167,6.9544,-0.0310,0.8341
50.9333,6.9683,-0.0311,0.8341
50.9500,6.9822,-0.0312,0.8342
50.9667,6.9961,-0.0312,0.8341
50.9833,7.0100,-0.0313,0.8341
51.0000,7.0239,-0.0314,0.8341
51.0167,7.0378,-0.0314,0.8341
51.0333,7.0517,-0.0315,0.8341
51.0500,7.0656,-0.0315,0.8341
51.0667,7.0795,-0.0316,0.8341
51.0833,7.0934,-0.0317,0.8340
51.1000,7.1073,-0.0317,0.8341
51.1167,7.1212,-0.0318,0.8341
51.1333,7.1351,-0.0319,0.8342
51.1500,7.1490,-0.0319,0.8341
51.1667,7.1629,-0.0320,0.8341
51.1833,7.1768,-0.0321,0.8341
51.2000,7.1907,-0.0321,0.8341
51.2167,7.2046,-0.0322,0.8340
51.2333,7.2185,-0.0323,0.8341
51.2500,7.2324,-0.0323,0.8341
51.2667,7.2463,-0.0324,0.8341
51.2833,7.2602,-0.0324,0.8342
51.3000,7.2741,-0.0325,0.8341
51.3167,7.2880,-0.0326,0.8341
51.3333,7.3019,-0.0326,0.8342
51.3500,7.3158,-0.0327,0.8341
51.3667,7.3297,-0.0328,0.8341
51.3833,7.3436,-0.0328,0.8342
51.4000,7.3575,-0.0329,0.8341
51.4167,7.3714,-0.0330,0.8341
51.4333,7.3853,-0.0330,0.8340
51.4500,7.3992,-0.0331,0.8341
51.4667,7.4131,-0.0332,0.8341
51.4833,7.4270,-0.0332,0.8342
51.5000,7.4409,-0.0333,0.8341
51.5167,7.4548,-0.0334,0.8341
51.5333,7.4687,-0.0334,0.8342
51.5500,7.4826,-0.0335,0.8341
51.5667,7.4965,-0.0335,0.8341
51.5833,7.5104,-0.0336,0.8342
51.6000,7.5243,-0.0337,0.8341
51.6167,7.5382,-0.0337,0.8341
51.6333,7.5521,-0.0338,0.8342
51.6500,7.5660,-0.0339,0.8340
51.6667,7.5799,-0.0339,0.8341
51.6833,7.5938,-0.0340,0.8342
51.7000,7.6077,-0.0341,0.8341
51.7167,7.6216,-0.0341,0.8341
51.7333,7.6355,-0.0342,0.8341
51.7500,7.6494,-0.0343,0.8342
51.7667,7.6633,-0.0343,0.8341
51.7833,7.6772,-0.0344,0.8341
51.8000,7.6911,-0.0344,0.8341
51.8167,7.7050,-0.0345,0.8341
51.8333,7.7189,-0.0346,0.8341
51.8500,7.7328,-0.0346,0.8341
51.8667,7.7467,-0.0347,0.8340
51.8833,7.7606,-0.0348,0.8341
51.9000,7.7745,-0.0348,0.8341
51.9167,7.7884,-0.0349,0.8341
51.9333,7.8023,-0.0350,0.8342
51.9500,7.8162,-0.0350,0.8341
51.9667,7.8301,-0.0351,0.8341
51.9833,7.8440,-0.0352,0.8342
52.0000,7.8579,-0.0352,0.8341
52.0167,7.8718,-0.0353,0.8341
52.0333,7.8857,-0.0354,0.8341
52.0500,7.8996,-0.0354,0.8340
52.0667,7.9135,-0.0355,0.8341
52.0833,7.9274,-0.0355,0.8341
52.1000,7.9413,-0.0356,0.8341
52.1167,7.9552,-0.0357,0.8341
52.1333,7.9691,-0.0357,0.8341
52.1500,7.9830,-0.0358,0.8341
52.1667,7.9969,-0.0359,0.8342
52.1833,8.0108,-0.0359,0.8337
52.2000,8.0247,-0.0360,0.8332
52.2167,8.0386,-0.0361,0.8332
52.2333,8.0525,-0.0361,0.8332
52.2500,8.0664,-0.0362,0.8332
52.2667,8.0803,-0.0363,0.8332
52.2833,8.0942,-0.0363,0.8332
52.3000,8.1081,-0.0364,0.8332
52.3167,8.1219,-0.0365,0.8332
52.3333,8.1358,-0.0365,0.8332
52.3500,8.1497,-0.0366,0.8331
52.3667,8.1636,-0.0367,0.8334
52.3833,8.1775,-0.0367,0.8334
52.4000,8.1914,-0.0368,0.8333
52.4167,8.2053,-0.0368,0.8332
52.4333,8.2192,-0.0369,0.8332
52.4500,8.2330,-0.0370,0.8332
52.4667,8.2469,-0.0370,0.8332
52.4833,8.2608,-0.0371,0.8332
52.5000,8.2747,-0.0372,0.8332
52.5167,8.2886,-0.0372,0.8332
52.5333,8.3025,-0.0373,0.8331
52.5500,8.3164,-0.0374,0.8331
52.5667,8.3302,-0.0374,0.8331
52.5833,8.3441,-0.0375,0.8333
52.6000,8.3580,-0.0376,0.8332
52.6167,8.3719,-0.0376,0.8332
52.6333,8.3858,-0.0377,0.8332
52.6500,8.3997,-0.0378,0.8331
52.6667,8.4136,-0.0378,0.8333
52.6833,8.4275,-0.0379,0.8332
52.7000,8.4413,-0.0380,0.8332
52.7167,8.4552,-0.0380,0.8332
52.7333,8.4691,-0.0381,0.8332
52.7500,8.4830,-0.0381,0.8332
52.7667,8.4969,-0.0382,0.8332
52.7833,8.5108,-0.0383,0.8332
52.8000,8.5247,-0.0383,0.8332
52.8167,8.5386,-0.0384,0.8332
52.8333,8.5524,-0.0385,0.8331
52.8500,8.5663,-0.0385,0.8331
52.8667,8.5802,-0.0386,0.8331
52.8833,8.5941,-0.0387,0.8331
52.9000,8.6080,-0.0387,0.8331
52.9167,8.6219,-0.0388,0.8334
52.9333,8.6358,-0.0389,0.8333
52.9500,8.6496,-0.0389,0.8332
52.9667,8.6635,-0.0390,0.8332
52.9833,8.6774,-0.0391,0.8332
53.0000,8.6913,-0.0391,0.8333
53.0167,8.7052,-0.0392,0.8332
53.0333,8.7191,-0.0393,0.8332
53.0500,8.7330,-0.0393,0.8332
53.0667,8.7469,-0.0394,0.8332
53.0833,8.7607,-0.0394,0.8332
53.1000,8.7746,-0.0395,0.8332
53.1167,8.7885,-0.0396,0.8332
53.1333,8.8024,-0.0396,0.8331
53.1500,8.8163,-0.0397,0.8334
53.1667,8.8302,-0.0398,0.8333
53.1833,8.8441,-0.0398,0.8332
53.2000,8.8580,-0.0399,0.8332
53.2167,8.8718,-0.0400,0.8332
53.2333,8.8857,-0.0400,0.8332
53.2500,8.8996,-0.0401,0.8331
53.2667,8.9135,-0.0402,0.8332
53.2833,8.9274,-0.0402,0.8334
53.3000,8.9413,-0.0403,0.8333
53.3167,8.9552,-0.0404,0.8332
53.3333,8.9690,-0.0404,0.8332
53.3500,8.9829,-0.0405,0.8332
53.3667,8.9968,-0.0406,0.8332
53.3833,9.0107,-0.0406,0.8332
53.4000,9.0246,-0.0407,0.8332
53.4167,9.0385,-0.0408,0.8332
53.4333,9.0524,-0.0408,0.8331
53.4500,9.0663,-0.0409,0.8331
53.4667,9.0801,-0.0409,0.8331
53.4833,9.0940,-0.0410,0.8334
53.5000,9.1079,-0.0411,0.8333
53.5167,9.1218,-0.0411,0.8332
53.5333,9.1357,-0.0412,0.8332
53.5500,9.1496,-0.0413,0.8332
53.5667,9.1635,-0.0413,0.8332
53.5833,9.1773,-0.0414,0.8331
53.6000,9.1912,-0.0415,0.8331
53.6167,9.2051,-0.0415,0.8334
53.6333,9.2190,-0.0416,0.8333
53.6500,9.2329,-0.0417,0.8333
53.6667,9.2468,-0.0417,0.8332
53.6833,9.2607,-0.0418,0.8332
53.7000,9.2746,-0.0419,0.8332
53.7167,9.2884,-0.0419,0.8332
53.7333,9.3023,-0.0420,0.8332
53.7500,9.3162,-0.0421,0.8331
53.7667,9.3301,-0.0421,0.8331
53.7833,9.3440,-0.0422,0.8333
53.8000,9.3579,-0.0423,0.8332
53.8167,9.3718,-0.0423,0.8332
53.8333,9.3857,-0.0424,0.8332
53.8500,9.3995,-0.0425,0.8332
53.8667,9.4134,-0.0425,0.8332
53.8833,9.4273,-0.0426,0.8332
53.9000,9.4412,-0.0427,0.8331
53.9167,9.4551,-0.0427,0.8331
53.9333,9.4690,-0.0428,0.8331
53.9500,9.4829,-0.0428,0.8334
53.9667,9.4968,-0.0429,0.8333
53.9833,9.5106,-0.0430,0.8332
54.0000,9.5245,-0.0430,0.8332
54.0167,9.5384,-0.0431,0.8332
54.0333,9.5523,-0.0432,0.8332
54.0500,9.5662,-0.0432,0.8332
54.0667,9.5801,-0.0433,0.8332
54.0833,9.5940,-0.0434,0.8332
54.1000,9.6078,-0.0434,0.8332
54.1167,9.6217,-0.0435,0.8331
54.1333,9.6356,-0.0436,0.8331
54.1500,9.6495,-0.0436,0.8335
54.1667,9.6634,-0.0437,0.8331
54.1833,9.6773,-0.0438,0.8331
54.2000,9.6912,-0.0438,0.8331
54.2167,9.7050,-0.0439,0.8334
54.2333,9.7189,-0.0440,0.8333
54.2500,9.7328,-0.0440,0.8332
54.2667,9.7467,-0.0441,0.8332
54.2833,9.7606,-0.0442,0.8332
54.3000,9.7745,-0.0442,0.8332
54.3167,9.7884,-0.0443,0.8332
54.3333,9.8023,-0.0444,0.8332
54.3500,9.8161,-0.0444,0.8332
54.3667,9.8300,-0.0445,0.8331
54.3833,9.8439,-0.0446,0.8331
54.4000,9.8578,-0.0446,0.8333
54.4167,9.8717,-0.0447,0.8332
54.4333,9.8856,-0.0448,0.8332
54.4500,9.8995,-0.0448,0.8332
54.4667,9.9133,-0.0449,0.8332
54.4833,9.9272,-0.0450,0.8331
54.5000,9.9411,-0.0450,0.8331
54.5167,9.9550,-0.0451,0.8331
54.5333,9.9689,-0.0451,0.8334
54.5500,9.9828,-0.0452,0.8333
54.5667,9.9967,-0.0453,0.8332
54.5833,10.0105,-0.0453,0.8331
54.6000,10.0244,-0.0454,0.8332
54.6167,10.0383,-0.0455,0.8332
54.6333,10.0522,-0.0455,0.8332
54.6500,10.0661,-0.0456,0.8332
54.6667,10.0800,-0.0457,0.8331
54.6833,10.0939,-0.0457,0.8331
54.7000,10.1078,-0.0458,0.8334
54.7167,10.1216,-0.0459,0.8333
54.7333,10.1355,-0.0459,0.8332
54.7500,10.1494,-0.0460,0.8332
54.7667,10.1633,-0.0461,0.8332
54.7833,10.1772,-0.0461,0.8332
54.8000,10.1911,-0.0462,0.8332
54.8167,10.2050,-0.0463,0.8332
54.8333,10.2189,-0.0463,0.8332
54.8500,10.2327,-0.0464,0.8332
54.8667,10.2466,-0.0465,0.8334
54.8833,10.2605,-0.0465,0.8331
54.9000,10.2744,-0.0466,0.8333
54.9167,10.2883,-0.0467,0.8332
54.9333,10.3022,-0.0467,0.8332
54.9500,10.3161,-0.0468,0.8332
54.9667,10.3299,-0.0469,0.8332
54.9833,10.3438,-0.0469,0.8332
55.0000,10.3577,-0.0470,0.8331
55.0167,10.3716,-0.0471,0.8332
55.0333,10.3855,-0.0471,0.8331
55.0500,10.3994,-0.0472,0.8334
55.0667,10.4133,-0.0473,0.8333
55.0833,10.4272,-0.0473,0.8332
55.1000,10.4410,-0.0474,0.8332
55.1167,10.4549,-0.0475,0.8332
55.1333,10.4688,-0.0475,0.8332
55.1500,10.4827,-0.0476,0.8332
55.1667,10.4966,-0.0477,0.8332
55.1833,10.5105,-0.0477,0.8332
55.2000,10.5244,-0.0478,0.8331
55.2167,10.5383,-0.0479,0.8332
55.2333,10.5521,-0.0479,0.8332
55.2500,10.5660,-0.0480,0.8333
55.2667,10.5799,-0.0481,0.8331
55.2833,10.5938,-0.0481,0.8333
55.3000,10.6077,-0.0482,0.8332
55.3167,10.6216,-0.0483,0.8332
55.3333,10.6355,-0.0483,0.8332
55.3500,10.6494,-0.0484,0.8332
55.3667,10.6632,-0.0485,0.8332
55.3833,10.6771,-0.0485,0.8332
55.4000,10.6910,-0.0486,0.8332
55.4167,10.7049,-0.0487,0.8331
55.4333,10.7188,-0.0487,0.8331
55.4500,10.7327,-0.0488,0.8333
55.4667,10.7466,-0.0489,0.8332
55.4833,10.7604,-0.0489,0.8332
55.5000,10.7743,-0.0490,0.8332
55.5167,10.7882,-0.0491,0.8332
55.5333,10.8021,-0.0491,0.8331
55.5500,10.8160,-0.0492,0.8331
55.5667,10.8299,-0.0493,0.8333
55.5833,10.8438,-0.0493,0.8332
55.6000,10.8577,-0.0494,0.8332
55.6167,10.8715,-0.0495,0.8332
55.6333,10.8854,-0.0495,0.8332
55.6500,10.8993,-0.0496,0.8332
55.6667,10.9132,-0.0497,0.8331
55.6833,10.9271,-0.0497,0.8333
55.7000,10.9410,-0.0498,0.8332
55.7167,10.9549,-0.0499,0.8332
55.7333,10.9688,-0.0499,0.8332
55.7500,10.9826,-0.0500,0.8332
55.7667,10.9965,-0.0501,0.8332
55.7833,11.0104,-0.0501,0.8332
55.8000,11.0243,-0.0502,0.8332
55.8167,11.0382,-0.0503,0.8332
55.8333,11.0521,-0.0503,0.8331
55.8500,11.0660,-0.0504,0.8331
55.8667,11.0798,-0.0505,0.8331
55.8833,11.0937,-0.0505,0.8334
55.9000,11.1076,-0.0506,0.8333
55.9167,11.1215,-0.0507,0.8332
55.9333,11.1354,-0.0507,0.8332
55.9500,11.1493,-0.0508,0.8332
55.9667,11.1632,-0.0509,0.8332
55.9833,11.1771,-0.0509,0.8332
56.0000,11.1909,-0.0510,0.8332
56.0167,11.2048,-0.0511,0.8332
56.0333,11.2187,-0.0511,0.8332
56.0500,11.2326,-0.0512,0.8331
56.0667,11.2465,-0.0513,0.8331
56.0833,11.2604,-0.0513,0.8331
56.1000,11.2743,-0.0514,0.8331
56.1167,11.2882,-0.0515,0.8334
56.1333,11.3020,-0.0515,0.8333
56.1500,11.3159,-0.0516,0.8332
56.1667,11.3298,-0.0517,0.8332
56.1833,11.3437,-0.0517,0.8332
56.2000,11.3576,-0.0518,0.8331
56.2167,11.3715,-0.0519,0.8331
56.2333,11.3854,-0.0519,0.8334
56.2500,11.3992,-0.0520,0.8333
56.2667,11.4131,-0.0521,0.8332
56.2833,11.4270,-0.0521,0.8332
56.3000,11.4409,-0.0522,0.8332
